"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"9828",9828,1,4,"2024-03-11 05:00:00",680,0.287749528884888,0.287749528884888,2,0,1545,1,30.4213161468506,154.25,0.263313036544497,NA
"9829",9829,1,5,"2024-03-11 05:00:00",680,0.322277307510376,0.322277307510376,2,0,1427,1,30.4234981536865,154.25,0.295885143241999,NA
"9830",9830,1,6,"2024-03-11 05:00:00",680,0.278593331575394,0.278593331575394,2,0,1570,1,30.4256801605225,154.25,0.254759939896253,NA
"9831",9831,1,7,"2024-03-11 05:00:00",680,0.296164691448212,0.296164691448212,2,0,1527,1,30.4278621673584,154.25,0.271204290335659,NA
"9832",9832,1,8,"2024-03-11 05:00:00",680,0.292896091938019,0.292896091938019,2,0,1537,1,30.4278621673584,154.25,0.268135674980656,NA
"9833",9833,1,1,"2024-03-11 05:00:00",720,0.178328230977058,0.178328230977058,2,0,2002,1,30.4191341400146,154.25,0.185239913814621,0
"9834",9834,1,2,"2024-03-11 05:00:00",720,0.18532033264637,0.18532033264637,2,0,1972,1,30.4213161468506,154.25,0.192721340129277,0
"9835",9835,1,3,"2024-03-11 05:00:00",720,0.18137215077877,0.18137215077877,2,0,1990,1,30.4234981536865,154.25,0.188492047180041,0
"9836",9836,1,4,"2024-03-11 05:00:00",720,0.184277459979057,0.184277459979057,2,0,1963,1,30.4213161468506,154.25,0.191602989335002,0
"9837",9837,1,5,"2024-03-11 05:00:00",720,0.190789476037025,0.190789476037025,2,0,1928,1,30.4234981536865,154.25,0.198600963160505,0
"9838",9838,1,6,"2024-03-11 05:00:00",720,0.175655454397202,0.175655454397202,2,0,1995,1,30.4256801605225,154.25,0.182390311524108,0
"9839",9839,1,7,"2024-03-11 05:00:00",720,0.185723841190338,0.185723841190338,2,0,1948,1,NA,154.25,0.193154290607544,0
"9840",9840,1,8,"2024-03-11 05:00:00",720,0.179431423544884,0.179431423544884,2,0,1987,1,30.4278621673584,154.25,0.186417721192593,NA
"9841",9841,1,1,"2024-03-11 05:15:00",680,0.342538297176361,0.342538297176361,2,0,1367,1,30.2468318939209,154.5,0.315247919820547,NA
"9842",9842,1,2,"2024-03-11 05:15:00",680,0.306155771017075,0.306155771017075,2,0,1475,1,30.2490139007568,154.5,0.280612273414366,NA
"9843",9843,1,3,"2024-03-11 05:15:00",680,0.336812049150467,0.336812049150467,2,0,1375,1,30.2511959075928,154.5,0.309756025386726,NA
"9844",9844,1,4,"2024-03-11 05:15:00",680,0.291705369949341,0.291705369949341,2,0,1531,1,30.2533779144287,154.5,0.267018918531798,NA
"9845",9845,1,5,"2024-03-11 05:15:00",680,0.325947403907776,0.325947403907776,2,0,1415,1,30.2555599212646,154.5,0.299378393592736,NA
"9846",9846,1,6,"2024-03-11 05:15:00",680,0.284445315599442,0.284445315599442,2,0,1549,1,30.2555599212646,154.5,0.260222544713431,NA
"9847",9847,1,7,"2024-03-11 05:15:00",680,0.300454765558243,0.300454765558243,2,0,1512,1,30.2555599212646,154.5,0.275238743400193,NA
"9848",9848,1,8,"2024-03-11 05:15:00",680,0.294879794120789,0.294879794120789,2,0,1530,1,30.2555599212646,154.5,0.269997471333979,NA
"9849",9849,1,1,"2024-03-11 05:15:00",720,0.183129534125328,0.183129534125328,2,0,1980,1,30.2490139007568,154.5,0.190373002530815,0
"9850",9850,1,2,"2024-03-11 05:15:00",720,0.187086671590805,0.187086671590805,2,0,1964,1,30.2511959075928,154.5,0.19461754594365,0
"9851",9851,1,3,"2024-03-11 05:15:00",720,0.186202585697174,0.186202585697174,2,0,1968,1,30.2533779144287,154.5,0.193668139404313,0
"9852",9852,1,4,"2024-03-11 05:15:00",720,0.186496660113335,0.186496660113335,2,0,1953,1,30.2555599212646,154.5,0.19398387020098,0
"9853",9853,1,5,"2024-03-11 05:15:00",720,0.193275675177574,0.193275675177574,2,0,1917,1,30.2555599212646,154.5,0.20128202332224,0
"9854",9854,1,6,"2024-03-11 05:15:00",720,0.179593652486801,0.179593652486801,2,0,1977,1,30.2555599212646,154.5,0.186591003480634,0
"9855",9855,1,7,"2024-03-11 05:15:00",720,0.188633307814598,0.188633307814598,2,0,1935,1,30.2555599212646,154.5,0.196280005859253,0
"9856",9856,1,8,"2024-03-11 05:15:00",720,0.180745482444763,0.180745482444763,2,0,1981,1,30.2555599212646,154.5,0.187821912012559,NA
"9857",9857,1,1,"2024-03-11 05:30:00",680,0.346691191196442,0.346691191196442,2,0,1354,1,29.8629665374756,154.75,0.319240652299439,NA
"9858",9858,1,2,"2024-03-11 05:30:00",680,0.308519273996353,0.308519273996353,2,0,1467,1,29.8629665374756,154.75,0.282844150661556,NA
"9859",9859,1,3,"2024-03-11 05:30:00",680,0.343180149793625,0.343180149793625,2,0,1355,1,29.8651485443115,154.75,0.315864477624347,NA
"9860",9860,1,4,"2024-03-11 05:30:00",680,0.296270936727524,0.296270936727524,2,0,1515,1,29.8651485443115,154.75,0.271304110691696,NA
"9861",9861,1,5,"2024-03-11 05:30:00",680,0.330268800258636,0.330268800258636,2,0,1401,1,29.8673305511475,154.75,0.303499500838031,NA
"9862",9862,1,6,"2024-03-11 05:30:00",680,0.2895248234272,0.2895248234272,2,0,1531,1,29.8673305511475,154.75,0.264975353745844,NA
"9863",9863,1,7,"2024-03-11 05:30:00",680,0.304787635803223,0.304787635803223,2,0,1497,1,29.8673305511475,154.75,0.279321443980943,NA
"9864",9864,1,8,"2024-03-11 05:30:00",680,0.293745160102844,0.293745160102844,2,0,1534,1,29.8673305511475,154.75,0.268932362655899,NA
"9865",9865,1,1,"2024-03-11 05:30:00",720,0.185550197958946,0.185550197958946,2,0,1969,1,29.8629665374756,154.75,0.192967961217951,0
"9866",9866,1,2,"2024-03-11 05:30:00",720,0.187972515821457,0.187972515821457,2,0,1960,1,29.8629665374756,154.75,0.195569486647662,0
"9867",9867,1,3,"2024-03-11 05:30:00",720,0.19064100086689,0.19064100086689,2,0,1948,1,29.8651485443115,154.75,0.198441015829127,0
"9868",9868,1,4,"2024-03-11 05:30:00",720,0.188950940966606,0.188950940966606,2,0,1942,1,29.8673305511475,154.75,0.196621671154038,0
"9869",9869,1,5,"2024-03-11 05:30:00",720,0.195776179432869,0.195776179432869,2,0,1906,1,29.8673305511475,154.75,0.203983810272864,0
"9870",9870,1,6,"2024-03-11 05:30:00",720,0.182902991771698,0.182902991771698,2,0,1962,1,29.8673305511475,154.75,0.190130391294558,0
"9871",9871,1,7,"2024-03-11 05:30:00",720,0.191788569092751,0.191788569092751,2,0,1921,1,29.8673305511475,154.75,0.199677734751909,0
"9872",9872,1,8,"2024-03-11 05:30:00",720,0.180087953805923,0.180087953805923,2,0,1984,1,29.8651485443115,154.75,0.187119112025103,NA
"9873",9873,1,1,"2024-03-11 05:45:00",680,0.347977012395859,0.347977012395859,2,0,1350,1,29.8891448974609,155,0.320478568993779,NA
"9874",9874,1,2,"2024-03-11 05:45:00",680,0.313285231590271,0.313285231590271,2,0,1451,1,29.8847827911377,155,0.287352155532497,NA
"9875",9875,1,3,"2024-03-11 05:45:00",680,0.345431238412857,0.345431238412857,2,0,1348,1,29.882604598999,155,0.31802841470714,NA
"9876",9876,1,4,"2024-03-11 05:45:00",680,0.299437820911407,0.299437820911407,2,0,1504,1,29.8804225921631,155,0.274281683696337,NA
"9877",9877,1,5,"2024-03-11 05:45:00",680,0.334633588790894,0.334633588790894,2,0,1387,1,29.8804225921631,155,0.307670796431456,NA
"9878",9878,1,6,"2024-03-11 05:45:00",680,0.293803632259369,0.293803632259369,2,0,1516,1,29.8804225921631,155,0.268987238683792,NA
"9879",9879,1,7,"2024-03-11 05:45:00",680,0.308871030807495,0.308871030807495,2,0,1483,1,29.8804225921631,155,0.283176526843208,NA
"9880",9880,1,8,"2024-03-11 05:45:00",680,0.295732766389847,0.295732766389847,2,0,1527,1,29.8782405853271,155,0.27079853399794,NA
"9881",9881,1,1,"2024-03-11 05:45:00",720,0.184668406844139,0.184668406844139,2,0,1973,1,29.8847827911377,155,0.192022127358996,0
"9882",9882,1,2,"2024-03-11 05:45:00",720,0.191757678985596,0.191757678985596,2,0,1943,1,29.882604598999,155,0.199644430369442,0
"9883",9883,1,3,"2024-03-11 05:45:00",720,0.191534131765366,0.191534131765366,2,0,1944,1,29.882604598999,155,0.199403435379433,0
"9884",9884,1,4,"2024-03-11 05:45:00",720,0.191419154405594,0.191419154405594,2,0,1931,1,29.8804225921631,155,0.19927950049,0
"9885",9885,1,5,"2024-03-11 05:45:00",720,0.19875006377697,0.19875006377697,2,0,1893,1,29.8804225921631,155,0.207204092387345,0
"9886",9886,1,6,"2024-03-11 05:45:00",720,0.184456035494804,0.184456035494804,2,0,1955,1,29.8804225921631,155,0.191794426515449,0
"9887",9887,1,7,"2024-03-11 05:45:00",720,0.194283872842789,0.194283872842789,2,0,1910,1,29.8804225921631,155,0.2023707345243,0
"9888",9888,1,8,"2024-03-11 05:45:00",720,0.180964887142181,0.180964887142181,2,0,1980,1,29.8782405853271,155,0.188056499394908,NA
"9889",9889,1,1,"2024-03-11 06:00:00",680,0.352182507514954,0.352182507514954,2,0,1337,1,30.2948112487793,155.25,0.324532988147041,NA
"9890",9890,1,2,"2024-03-11 06:00:00",680,0.315687984228134,0.315687984228134,2,0,1443,1,30.2926330566406,155.25,0.289628681157,NA
"9891",9891,1,3,"2024-03-11 06:00:00",680,0.352910846471786,0.352910846471786,2,0,1325,1,30.2926330566406,155.25,0.325236038614948,NA
"9892",9892,1,4,"2024-03-11 06:00:00",680,0.304378002882004,0.304378002882004,2,0,1487,1,30.2926330566406,155.25,0.278935115284819,NA
"9893",9893,1,5,"2024-03-11 06:00:00",680,0.339042693376541,0.339042693376541,2,0,1373,1,30.2926330566406,155.25,0.311893526094463,NA
"9894",9894,1,6,"2024-03-11 06:00:00",680,0.298704415559769,0.298704415559769,2,0,1499,1,30.2904529571533,155.25,0.273591740615985,NA
"9895",9895,1,7,"2024-03-11 06:00:00",680,0.311811417341232,0.311811417341232,2,0,1473,1,30.2882747650146,155.25,0.285957037934462,NA
"9896",9896,1,8,"2024-03-11 06:00:00",680,0.297443747520447,0.297443747520447,2,0,1521,1,30.2882747650146,155.25,0.272406316112415,NA
"9897",9897,1,1,"2024-03-11 06:00:00",720,0.18731926381588,0.18731926381588,2,0,1961,1,30.2948112487793,155.25,0.194867430112375,0
"9898",9898,1,2,"2024-03-11 06:00:00",720,0.192877307534218,0.192877307534218,2,0,1938,1,30.2926330566406,155.25,0.200852080906278,0
"9899",9899,1,3,"2024-03-11 06:00:00",720,0.196027636528015,0.196027636528015,2,0,1924,1,30.2926330566406,155.25,0.204255805528103,0
"9900",9900,1,4,"2024-03-11 06:00:00",720,0.194580972194672,0.194580972194672,2,0,1917,1,30.2926330566406,155.25,0.202691725364899,1
"9901",9901,1,5,"2024-03-11 06:00:00",720,0.201282382011414,0.201282382011414,2,0,1882,1,30.2904529571533,155.25,0.20995230183345,0
"9902",9902,1,6,"2024-03-11 06:00:00",720,0.188250958919525,0.188250958919525,2,0,1938,1,30.2882747650146,155.25,0.195868839559659,0
"9903",9903,1,7,"2024-03-11 06:00:00",720,0.196564823389053,0.196564823389053,2,0,1900,1,30.2882747650146,155.25,0.204837050554209,0
"9904",9904,1,8,"2024-03-11 06:00:00",720,0.181623741984367,0.181623741984367,2,0,1977,1,30.2882747650146,155.25,0.188761177383163,NA
"9905",9905,1,1,"2024-03-11 06:15:00",680,0.357744187116623,0.357744187116623,2,0,1320,1,29.9785671234131,155.5,0.329908161208007,NA
"9906",9906,1,2,"2024-03-11 06:15:00",680,0.320229291915894,0.320229291915894,2,0,1428,1,29.9785671234131,155.5,0.293938482291227,NA
"9907",9907,1,3,"2024-03-11 06:15:00",680,0.351273864507675,0.351273864507675,2,0,1330,1,29.9785671234131,155.5,0.323656257380915,NA
"9908",9908,1,4,"2024-03-11 06:15:00",680,0.308194071054459,0.308194071054459,2,0,1474,1,29.980749130249,155.5,0.282536913596554,NA
"9909",9909,1,5,"2024-03-11 06:15:00",680,0.31115248799324,0.31115248799324,2,0,1464,1,29.982931137085,155.5,0.285333604443449,NA
"9910",9910,1,6,"2024-03-11 06:15:00",680,0.30336806178093,0.30336806178093,2,0,1483,1,29.982931137085,155.5,0.277982940705599,NA
"9911",9911,1,7,"2024-03-11 06:15:00",680,0.316259652376175,0.316259652376175,2,0,1458,1,29.982931137085,155.5,0.290170696847466,NA
"9912",9912,1,8,"2024-03-11 06:15:00",680,0.300598055124283,0.300598055124283,2,0,1510,1,29.982931137085,155.5,0.275373630627451,NA
"9913",9913,1,1,"2024-03-11 06:15:00",720,0.190879046916962,0.190879046916962,2,0,1945,1,29.9785671234131,155.5,0.198697463823217,0
"9914",9914,1,2,"2024-03-11 06:15:00",720,0.196931973099709,0.196931973099709,2,0,1920,1,29.9785671234131,155.5,0.20523445593117,0
"9915",9915,1,3,"2024-03-11 06:15:00",720,0.19198140501976,0.19198140501976,2,0,1942,1,29.9785671234131,155.5,0.199885660348965,0
"9916",9916,1,4,"2024-03-11 06:15:00",720,0.197309523820877,0.197309523820877,2,0,1905,1,29.980749130249,155.5,0.205643241064729,0
"9917",9917,1,5,"2024-03-11 06:15:00",720,0.183858513832092,0.183858513832092,2,0,1959,1,29.982931137085,155.5,0.191153970695262,0
"9918",9918,1,6,"2024-03-11 06:15:00",720,0.191175505518913,0.191175505518913,2,0,1925,1,29.982931137085,155.5,0.199016906469995,0
"9919",9919,1,7,"2024-03-11 06:15:00",720,0.199317917227745,0.199317917227745,2,0,1888,1,29.982931137085,155.5,0.207819868847013,0
"9920",9920,1,8,"2024-03-11 06:15:00",720,0.184490382671356,0.184490382671356,2,0,1964,1,29.982931137085,155.5,0.191831250471925,NA
"9921",9921,1,1,"2024-03-11 06:30:00",680,0.361713379621506,0.361713379621506,2,0,1308,1,29.6688594818115,155.75,0.333753595321869,NA
"9922",9922,1,2,"2024-03-11 06:30:00",680,0.324203848838806,0.324203848838806,2,0,1415,1,29.6666774749756,155.75,0.297718084529387,NA
"9923",9923,1,3,"2024-03-11 06:30:00",680,0.355873078107834,0.355873078107834,2,0,1316,1,29.6644954681396,155.75,0.328098099514373,NA
"9924",9924,1,4,"2024-03-11 06:30:00",680,0.311746597290039,0.311746597290039,2,0,1462,1,29.6623134613037,155.75,0.285895701156011,NA
"9925",9925,1,5,"2024-03-11 06:30:00",680,0.313533812761307,0.313533812761307,2,0,1456,1,29.6601314544678,155.75,0.287587558362286,NA
"9926",9926,1,6,"2024-03-11 06:30:00",680,0.307490199804306,0.307490199804306,2,0,1469,1,29.6601314544678,155.75,0.281872086434058,NA
"9927",9927,1,7,"2024-03-11 06:30:00",680,0.312993168830872,0.312993168830872,2,0,1469,1,29.6601314544678,155.75,0.287075611347976,NA
"9928",9928,1,8,"2024-03-11 06:30:00",680,0.302328318357468,0.302328318357468,2,0,1504,1,29.6579494476318,155.75,0.277003128810008,NA
"9929",9929,1,1,"2024-03-11 06:30:00",720,0.192669942975044,0.192669942975044,2,0,1937,1,29.6666774749756,155.75,0.200628333858143,0
"9930",9930,1,2,"2024-03-11 06:30:00",720,0.198973551392555,0.198973551392555,2,0,1911,1,29.6644954681396,155.75,0.207446407236467,0
"9931",9931,1,3,"2024-03-11 06:30:00",720,0.194674700498581,0.194674700498581,2,0,1930,1,29.6623134613037,155.75,0.202793006572662,0
"9932",9932,1,4,"2024-03-11 06:30:00",720,0.19913811981678,0.19913811981678,2,0,1897,1,29.6601314544678,155.75,0.207624867260875,0
"9933",9933,1,5,"2024-03-11 06:30:00",720,0.184524431824684,0.184524431824684,2,0,1956,1,29.6601314544678,155.75,0.19186775586089,0
"9934",9934,1,6,"2024-03-11 06:30:00",720,0.193438664078712,0.193438664078712,2,0,1915,1,29.6601314544678,155.75,0.201457969664088,0
"9935",9935,1,7,"2024-03-11 06:30:00",720,0.195194810628891,0.195194810628891,2,0,1906,1,29.6579494476318,155.75,0.203355165445278,0
"9936",9936,1,8,"2024-03-11 06:30:00",720,0.184711694717407,0.184711694717407,2,0,1963,1,29.6579494476318,155.75,0.192068544358519,NA
"9937",9937,1,1,"2024-03-11 06:45:00",680,0.365719199180603,0.365719199180603,2,0,1296,1,30.4518489837646,156,0.337642481442145,NA
"9938",9938,1,2,"2024-03-11 06:45:00",680,0.325742274522781,0.325742274522781,2,0,1410,1,30.4518489837646,156,0.299182985706759,NA
"9939",9939,1,3,"2024-03-11 06:45:00",680,0.360187828540802,0.360187828540802,2,0,1303,1,30.4518489837646,156,0.332274684401546,NA
"9940",9940,1,4,"2024-03-11 06:45:00",680,0.315928310155869,0.315928310155869,2,0,1448,1,30.4540309906006,156,0.289856523539396,NA
"9941",9941,1,5,"2024-03-11 06:45:00",680,0.315028816461563,0.315028816461563,2,0,1451,1,30.4540309906006,156,0.289003885939666,NA
"9942",9942,1,6,"2024-03-11 06:45:00",680,0.312249630689621,0.312249630689621,2,0,1453,1,30.4562129974365,156,0.286371751564018,NA
"9943",9943,1,7,"2024-03-11 06:45:00",680,0.316557854413986,0.316557854413986,2,0,1457,1,30.4583950042725,156,0.290453489232911,NA
"9944",9944,1,8,"2024-03-11 06:45:00",680,0.306101024150848,0.306101024150848,2,0,1491,1,30.4605770111084,156,0.280560604352603,NA
"9945",9945,1,1,"2024-03-11 06:45:00",720,0.194693580269814,0.194693580269814,2,0,1928,1,30.4518489837646,156,0.202813408641453,1
"9946",9946,1,2,"2024-03-11 06:45:00",720,0.20033997297287,0.20033997297287,2,0,1905,1,30.4518489837646,156,0.208928890492498,0
"9947",9947,1,3,"2024-03-11 06:45:00",720,0.197838142514229,0.197838142514229,2,0,1916,1,30.4540309906006,156,0.206215799516898,1
"9948",9948,1,4,"2024-03-11 06:45:00",720,0.202356845140457,0.202356845140457,2,0,1883,1,30.4540309906006,156,0.211120074199561,0
"9949",9949,1,5,"2024-03-11 06:45:00",720,0.185413911938667,0.185413911938667,2,0,1952,1,30.4562129974365,156,0.192821735571894,0
"9950",9950,1,6,"2024-03-11 06:45:00",720,0.196398466825485,0.196398466825485,2,0,1902,1,30.4583950042725,156,0.204657023402903,0
"9951",9951,1,7,"2024-03-11 06:45:00",720,0.197709813714027,0.197709813714027,2,0,1895,1,30.4605770111084,156,0.206076781497172,0
"9952",9952,1,8,"2024-03-11 06:45:00",720,0.186708465218544,0.186708465218544,2,0,1954,1,30.4627552032471,156,0.194211317165305,NA
"9953",9953,1,1,"2024-03-11 07:00:00",680,0.370439857244492,0.370439857244492,2,0,1282,1,30.2337398529053,156.25,0.342235702213104,NA
"9954",9954,1,2,"2024-03-11 07:00:00",680,0.296540021896362,0.296540021896362,2,0,1508,1,30.2337398529053,156.25,0.27155694494886,NA
"9955",9955,1,3,"2024-03-11 07:00:00",680,0.366572171449661,0.366572171449661,2,0,1284,1,30.2337398529053,156.25,0.338471594529743,NA
"9956",9956,1,4,"2024-03-11 07:00:00",680,0.290854662656784,0.290854662656784,2,0,1534,1,30.2337398529053,156.25,0.266221417651448,NA
"9957",9957,1,5,"2024-03-11 07:00:00",680,0.317431539297104,0.317431539297104,2,0,1443,1,30.2337398529053,156.25,0.291282255966076,NA
"9958",9958,1,6,"2024-03-11 07:00:00",680,0.31736433506012,0.31736433506012,2,0,1436,1,30.2359218597412,156.25,0.291218494682211,NA
"9959",9959,1,7,"2024-03-11 07:00:00",680,0.321658432483673,0.321658432483673,2,0,1440,1,30.2359218597412,156.25,0.295296694963168,NA
"9960",9960,1,8,"2024-03-11 07:00:00",680,0.309906840324402,0.309906840324402,2,0,1478,1,30.2381038665771,156.25,0.284155582395684,NA
"9961",9961,1,1,"2024-03-11 07:00:00",720,0.198541924357414,0.198541924357414,2,0,1911,1,30.2337398529053,156.25,0.206978457904915,0
"9962",9962,1,2,"2024-03-11 07:00:00",720,0.180064052343369,0.180064052343369,2,0,1996,1,30.2337398529053,156.25,0.187093571393702,1
"9963",9963,1,3,"2024-03-11 07:00:00",720,0.201253339648247,0.201253339648247,2,0,1901,1,30.2337398529053,156.25,0.209920751520192,0
"9964",9964,1,4,"2024-03-11 07:00:00",720,0.184277459979057,0.184277459979057,2,0,1963,1,30.2337398529053,156.25,0.191602989335002,0
"9965",9965,1,5,"2024-03-11 07:00:00",720,0.187421947717667,0.187421947717667,2,0,1943,1,30.2359218597412,156.25,0.194977762190497,0
"9966",9966,1,6,"2024-03-11 07:00:00",720,0.199838891625404,0.199838891625404,2,0,1887,1,30.2359218597412,156.25,0.208385058081383,1
"9967",9967,1,7,"2024-03-11 07:00:00",720,0.201856940984726,0.201856940984726,2,0,1877,1,30.2381038665771,156.25,0.210576629963813,0
"9968",9968,1,8,"2024-03-11 07:00:00",720,0.189385145902634,0.189385145902634,2,0,1942,1,30.2402858734131,156.25,0.197088863882196,NA
"9969",9969,1,1,"2024-03-11 07:15:00",680,0.374527364969254,0.374527364969254,2,0,1270,1,29.8215351104736,156.5,0.346222000057119,NA
"9970",9970,1,2,"2024-03-11 07:15:00",680,0.302634418010712,0.302634418010712,2,0,1487,1,29.8215351104736,156.5,0.277291536240004,NA
"9971",9971,1,3,"2024-03-11 07:15:00",680,0.327741146087646,0.327741146087646,2,0,1404,1,29.8215351104736,156.5,0.301087951722342,NA
"9972",9972,1,4,"2024-03-11 07:15:00",680,0.294553250074387,0.294553250074387,2,0,1521,1,29.8237152099609,156.5,0.269690881000632,NA
"9973",9973,1,5,"2024-03-11 07:15:00",680,0.320453822612762,0.320453822612762,2,0,1433,1,29.8215351104736,156.5,0.294151808252426,NA
"9974",9974,1,6,"2024-03-11 07:15:00",680,0.322233855724335,0.322233855724335,2,0,1420,1,29.8215351104736,156.5,0.295843822057333,NA
"9975",9975,1,7,"2024-03-11 07:15:00",680,0.288547784090042,0.288547784090042,2,0,1554,1,29.8215351104736,156.5,0.264060331010103,NA
"9976",9976,1,8,"2024-03-11 07:15:00",680,0.313449680805206,0.313449680805206,2,0,1466,1,29.8237152099609,156.5,0.287507883521767,NA
"9977",9977,1,1,"2024-03-11 07:15:00",720,0.199908375740051,0.199908375740051,2,0,1905,1,29.8215351104736,156.5,0.208460457254442,0
"9978",9978,1,2,"2024-03-11 07:15:00",720,0.184220016002655,0.184220016002655,2,0,1977,1,29.8215351104736,156.5,0.191541413535838,0
"9979",9979,1,3,"2024-03-11 07:15:00",720,0.177459552884102,0.177459552884102,2,0,2008,1,29.8215351104736,156.5,0.184313154910839,0
"9980",9980,1,4,"2024-03-11 07:15:00",720,0.187164649367332,0.187164649367332,2,0,1950,1,29.8237152099609,156.5,0.19470131596641,0
"9981",9981,1,5,"2024-03-11 07:15:00",720,0.188765823841095,0.188765823841095,2,0,1937,1,29.8215351104736,156.5,0.196422537860647,1
"9982",9982,1,6,"2024-03-11 07:15:00",720,0.202147766947746,0.202147766947746,2,0,1877,1,29.8215351104736,156.5,0.210892759017713,0
"9983",9983,1,7,"2024-03-11 07:15:00",720,0.178644016385078,0.178644016385078,2,0,1980,1,29.8215351104736,156.5,0.185576959625866,0
"9984",9984,1,8,"2024-03-11 07:15:00",720,0.190729707479477,0.190729707479477,2,0,1936,1,29.8237152099609,156.5,0.198536574268552,NA
"9985",9985,1,1,"2024-03-11 07:30:00",680,0.380037903785706,0.380037903785706,2,0,1254,1,30.046178817749,156.75,0.351609640071485,NA
"9986",9986,1,2,"2024-03-11 07:30:00",680,0.307335913181305,0.307335913181305,2,0,1471,1,30.0396366119385,156.75,0.281726387130618,NA
"9987",9987,1,3,"2024-03-11 07:30:00",680,0.323735564947128,0.323735564947128,2,0,1417,1,30.0374546051025,156.75,0.297272396065591,NA
"9988",9988,1,4,"2024-03-11 07:30:00",680,0.297707587480545,0.297707587480545,2,0,1510,1,30.0374546051025,156.75,0.272654352773106,NA
"9989",9989,1,5,"2024-03-11 07:30:00",680,0.323191910982132,0.323191910982132,2,0,1424,1,30.0396366119385,156.75,0.296755099955186,NA
"9990",9990,1,6,"2024-03-11 07:30:00",680,0.288390904664993,0.288390904664993,2,0,1535,1,30.0418186187744,156.75,0.26391344606618,NA
"9991",9991,1,7,"2024-03-11 07:30:00",680,0.272893369197845,0.272893369197845,2,0,1611,1,30.048360824585,156.75,0.249452359186731,NA
"9992",9992,1,8,"2024-03-11 07:30:00",680,0.317021697759628,0.317021697759628,2,0,1454,1,30.0527248382568,156.75,0.290893442647255,NA
"9993",9993,1,1,"2024-03-11 07:30:00",720,0.203803405165672,0.203803405165672,2,0,1888,1,30.046178817749,156.75,0.212693875423828,0
"9994",9994,1,2,"2024-03-11 07:30:00",720,0.187972515821457,0.187972515821457,2,0,1960,1,30.0396366119385,156.75,0.195569486647662,0
"9995",9995,1,3,"2024-03-11 07:30:00",720,0.174655586481094,0.174655586481094,2,0,2021,1,30.0374546051025,156.75,0.18132571738358,0
"9996",9996,1,4,"2024-03-11 07:30:00",720,0.189398631453514,0.189398631453514,2,0,1940,1,30.0374546051025,156.75,0.197103376484133,0
"9997",9997,1,5,"2024-03-11 07:30:00",720,0.190113887190819,0.190113887190819,2,0,1931,1,30.0396366119385,156.75,0.197873323223645,0
"9998",9998,1,6,"2024-03-11 07:30:00",720,0.180033445358276,0.180033445358276,2,0,1975,1,30.0418186187744,156.75,0.18706086603453,0
"9999",9999,1,7,"2024-03-11 07:30:00",720,0.167807772755623,0.167807772755623,2,0,2030,1,30.048360824585,156.75,0.174054990348393,0
"10000",10000,1,8,"2024-03-11 07:30:00",720,0.19343139231205,0.19343139231205,2,0,1924,1,30.0527248382568,156.75,0.201450119318285,NA
"10001",10001,1,1,"2024-03-11 07:45:00",680,0.340002238750458,0.340002238750458,2,0,1375,1,30.3318996429443,157,0.312813729889961,NA
"10002",10002,1,2,"2024-03-11 07:45:00",680,0.311193704605103,0.311193704605103,2,0,1458,1,30.3318996429443,157,0.285372595129723,NA
"10003",10003,1,3,"2024-03-11 07:45:00",680,0.327431708574295,0.327431708574295,2,0,1405,1,30.3318996429443,157,0.300792930916335,NA
"10004",10004,1,4,"2024-03-11 07:45:00",680,0.302046209573746,0.302046209573746,2,0,1495,1,30.3318996429443,157,0.276737361341453,NA
"10005",10005,1,5,"2024-03-11 07:45:00",680,0.327485799789429,0.327485799789429,2,0,1410,1,30.3318996429443,157,0.30084449883251,NA
"10006",10006,1,6,"2024-03-11 07:45:00",680,0.283884584903717,0.283884584903717,2,0,1551,1,30.3318996429443,157,0.259698525023714,NA
"10007",10007,1,7,"2024-03-11 07:45:00",680,0.272893369197845,0.272893369197845,2,0,1611,1,30.334077835083,157,0.249452359186731,NA
"10008",10008,1,8,"2024-03-11 07:45:00",680,0.321226537227631,0.321226537227631,2,0,1440,1,30.334077835083,157,0.294886136829985,NA
"10009",10009,1,1,"2024-03-11 07:45:00",720,0.179632395505905,0.179632395505905,2,0,1996,1,30.3318996429443,157,0.186632389303505,0
"10010",10010,1,2,"2024-03-11 07:45:00",720,0.190864101052284,0.190864101052284,2,0,1947,1,30.3318996429443,157,0.198681361181323,0
"10011",10011,1,3,"2024-03-11 07:45:00",720,0.177243247628212,0.177243247628212,2,0,2009,1,30.3318996429443,157,0.184082478987604,0
"10012",10012,1,4,"2024-03-11 07:45:00",720,0.191869407892227,0.191869407892227,2,0,1929,1,30.3318996429443,157,0.19976489547374,0
"10013",10013,1,5,"2024-03-11 07:45:00",720,0.192369967699051,0.192369967699051,2,0,1921,1,30.3318996429443,157,0.200304724029903,0
"10014",10014,1,6,"2024-03-11 07:45:00",720,0.176964223384857,0.176964223384857,2,0,1989,1,30.3318996429443,157,0.183784971103374,0
"10015",10015,1,7,"2024-03-11 07:45:00",720,0.167807772755623,0.167807772755623,2,0,2030,1,30.334077835083,157,0.174054990348393,0
